item_name,store_name,category,OOS_days,Avg_NS_Percentage,Avg_Margin_Percentage,avg_loss_sale_quantity,avg_loss_net_sale,avg_loss_mergin,total_loss_sale_quantity,total_loss_net_sale,total_loss_mergin
AULS505073-NB Nut Butter BallSalted Caram,AULS.SYD903,confectionary,7,0.07928814535198912,0.0777227163403335,0.5,2.0425,0.9775000000000003,3.5,14.2975,6.842500000000002
AULS505127-SS Love Bites Dark Choc Mint,AULS.SYD903,confectionary,7,0.18924311055912776,0.17626834110829523,1.0,3.61,1.82,7.0,25.27,12.74
AULS492364-TIC TAC Gum Tropical 23.3g,AULS.SYD909,confectionary,7,0.04183145725585641,0.03149666004167476,0.2,0.528,0.21600000000000003,1.4000000000000001,3.696,1.5120000000000002
AULS504412-Protein Balls - Coconut,AULS.SYD909,confectionary,7,0.0646486157590508,0.02930939198322513,0.3333333333333333,0.9066666666666667,0.22333333333333347,2.333333333333333,6.346666666666668,1.5633333333333344
AULS501836-Eclipse Mint Peppermint 17g,AULS.SYD912,confectionary,7,0.050119883824679544,0.05254265227066678,0.26666666666666666,0.728,0.40800000000000003,1.8666666666666667,5.096,2.8560000000000003
AULS501837-Eclipse Mints Spearmint 17g,AULS.SYD912,confectionary,7,0.020047953529871817,0.021017060908266716,0.047619047619047616,0.13,0.07285714285714286,0.3333333333333333,0.91,0.51
AULS503881-Coco Pops Pot,AULS.SYD912,confectionary,7,0.01490745262477648,0.016071870106321603,0.0,0.0,0.0,0.0,0.0,0.0
AULS500139-OTEP Legume&Nut Lemon&C'Nut,AULS.SYD912,confectionary,7,0.12476730053938544,0.1326959531855271,0.3333333333333333,1.415714285714286,0.8047619047619047,2.333333333333333,9.910000000000002,5.633333333333333
AULS488168-CAD Coco Rough 45g,AULS.SYD912,confectionary,7,0.0395818569692341,0.03557790049177176,0.75,1.6724999999999999,0.8324999999999998,5.25,11.7075,5.827499999999999
AULS316847-Extra White Bottle 64g,AULS.SYD912,confectionary,7,0.3996739453711626,0.42398142806121064,0.8947368421052632,5.125789473684211,2.906842105263158,6.2631578947368425,35.88052631578948,20.347894736842104
AULS494624-HL CHOC MACHA PROBIOTIC BALL,AULS.SYD912,confectionary,7,0.011125512673170624,0.0101651144262205,0.0,0.0,0.0,0.0,0.0,0.0
AULS494623-HL CHOC BROWNIE PROT BALL,AULS.SYD912,confectionary,7,0.013328584489640055,0.01428610676117476,0.0,0.0,0.0,0.0,0.0,0.0
AULS505070-NB Nut Butter Bar Peanut & Cho,AULS.SYD912,confectionary,7,0.03333982015590405,0.03653946536992775,0.1111111111111111,0.5044444444444445,0.29555555555555557,0.7777777777777777,3.5311111111111115,2.068888888888889
AULS484480-Be Kind Hny Rstd Nut&SSalt 40g,AULS.SYD913,confectionary,7,0.023587780579816146,0.028097395165877427,0.0,0.0,0.0,0.0,0.0,0.0
AULS491352-Cookie+Prot. Oatml Raisin 113g,AULS.SYD913,confectionary,7,0.19160454426244394,0.21420592551546977,0.3181818181818182,1.444090909090909,0.8713636363636365,2.227272727272727,10.108636363636364,6.0995454545454555
AULS500140-OTEP Nut&Veggie Sw Chilli 70g,AULS.SYD913,confectionary,7,0.20173620840410997,0.21303112153640866,0.5333333333333333,2.2653333333333334,1.2893333333333337,3.7333333333333334,15.857333333333333,9.025333333333336
AULS193403-Paddle Pop Chocolate 70ml,AULS.SYD913,confectionary,7,0.03456375006662098,0.03162180710306066,0.42857142857142855,0.7014285714285714,0.3457142857142857,3.0,4.91,2.42
AULS505162-BD Protein Cookie Dough 60g,AULS.SYD913,confectionary,7,0.42130836722427767,0.3775036786049595,0.7222222222222222,3.603888888888889,1.7405555555555556,5.055555555555555,25.227222222222224,12.18388888888889
AULS487109-CAD Twirl Bites Bag 109g,AULS.PER102,confectionary,7,0.15702598602672033,0.1614272211582147,0.2777777777777778,1.5677777777777777,0.8816666666666666,1.9444444444444446,10.974444444444444,6.171666666666666
AULS501836-Eclipse Mint Peppermint 17g,AULS.PER102,confectionary,7,0.03755229216480593,0.04251160303804569,0.4,1.3,0.82,2.8000000000000003,9.1,5.739999999999999
AULS473137-Arnott Bites TimTam Gift Box,AULS.PER102,confectionary,7,0.34761782131327784,0.275375847858131,0.4666666666666667,5.086666666666668,2.5200000000000005,3.2666666666666666,35.606666666666676,17.640000000000004
AULS500111-Hershey's Cookie&C Crunch 184g,AULS.PER102,confectionary,7,0.1299580387019823,0.13147918465374955,0.16666666666666666,1.3583333333333334,0.75,1.1666666666666665,9.508333333333333,5.25
AULS316281-Cheetos C&B Balls 100g,AULS.PER102,confectionary,7,0.025632827878949268,0.029290640581196428,0.0625,0.19875,0.123125,0.4375,1.39125,0.861875
AULS421516-DL Liqu Stix Straw White Choc,AULS.PER102,confectionary,7,0.018018721930458892,0.013805314388643705,0.0,0.0,0.0,0.0,0.0,0.0
AULS425903-Skittles Sours Box 45g,AULS.PER102,confectionary,7,0.04305358337366285,0.05288384982739705,0.13636363636363635,0.3681818181818182,0.2468181818181818,0.9545454545454545,2.5772727272727276,1.7277272727272726
AULS484412-Mentos Fruit Fusions Rol 37.5g,AULS.PER102,confectionary,7,0.11839735427757285,0.15426890999373286,0.6111111111111112,1.6500000000000001,1.1733333333333336,4.277777777777779,11.55,8.213333333333335
AULS421981-Clif Chocolate Chip 68g,AULS.PER102,confectionary,7,0.014391058886937305,0.014827930269283978,0.0,0.0,0.0,0.0,0.0,0.0
AULS346143-DL Milk Choc Honeycomb 120g,AULS.PER102,confectionary,7,0.10807246715370368,0.08495016208461707,0.3333333333333333,1.506,0.646,2.333333333333333,10.542,4.522
AULS498031-Haribo Goldbears Cup 220g,AULS.PER103,confectionary,7,0.02722337076284408,0.025543765790822334,0.5,3.17,1.85,3.5,22.189999999999998,12.950000000000001
AULS471842-Yowie 28g,AULS.PER108,confectionary,7,0.02893161896132016,0.024804235269249967,0.0,0.0,0.0,0.0,0.0,0.0
AULS478546-TNCC Rainbow Grdn Friends 180g,AULS.PER108,confectionary,7,0.13077091770516716,0.1407370740277009,0.2222222222222222,1.0044444444444443,0.5799999999999998,1.5555555555555554,7.03111111111111,4.059999999999999
AULS492364-TIC TAC Gum Tropical 23.3g,AULS.PER108,confectionary,7,0.12116562021000883,0.12488393235561504,0.23809523809523808,0.8252380952380951,0.4538095238095238,1.6666666666666665,5.7766666666666655,3.1766666666666663
AULS505162-BD Protein Cookie Dough 60g,AULS.PER108,confectionary,7,0.08662126717019257,0.07797157434638144,0.13333333333333333,0.6653333333333333,0.32133333333333336,0.9333333333333333,4.657333333333334,2.2493333333333334
AULS481877-BD Paleo Banana Bread 45g,AULS.PER108,confectionary,7,0.026269910016878714,0.027068969793833657,0.0,0.0,0.0,0.0,0.0,0.0
AULS505161-BD Protein Peanut Butter 60g,AULS.PER108,confectionary,7,0.05774751144679505,0.051981049564254284,0.0625,0.311875,0.150625,0.4375,2.183125,1.054375
AULS473530-RRD Nuts Sw Chilli&Basil 150g,AULS.PER109,confectionary,7,0.40863560479587197,0.3181007226255823,0.5,2.0157142857142856,0.9257142857142856,3.5,14.11,6.4799999999999995
AULS473145-JCs Vitality Snack Pack 30g,AULS.PER109,confectionary,7,0.09940810441645169,0.04257030517988631,0.2631578947368421,0.4136842105263159,0.10473684210526324,1.8421052631578947,2.895789473684211,0.7331578947368427
AULS483773-PL Snack Dept Energy Mix,AULS.PER109,confectionary,7,0.09106085900743664,-0.006845476209830946,0.4,0.36,-0.01599999999999997,2.8000000000000003,2.52,-0.11199999999999978
AULS481851-HL SALTED CARAMEL PROTBALL,AULS.PER109,confectionary,7,0.14885920979410128,0.15231184566873882,0.1111111111111111,0.4283333333333333,0.25611111111111107,0.7777777777777777,2.998333333333333,1.7927777777777774
AULS494626-HL ESPRESSO HEMP ENR BALL,AULS.PER201,confectionary,7,0.009419902832813612,0.008007829003865376,0.05555555555555555,0.1766666666666667,0.09055555555555558,0.38888888888888884,1.2366666666666668,0.6338888888888891
AULS501837-Eclipse Mints Spearmint 17g,AULS.PER201,confectionary,7,0.06739081429135524,0.07049837190519517,0.45454545454545453,1.4772727272727273,0.9318181818181818,3.1818181818181817,10.340909090909092,6.5227272727272725
AULS500133-Sunbites W/Grain Chd&Must 90g,AULS.PER201,confectionary,7,0.04016788755124294,0.03669845561894132,0.14285714285714285,0.6457142857142857,0.35571428571428576,1.0,4.52,2.49
AULS495828-TNCC Snakes Reduced Sugar 260g,AULS.PER201,confectionary,7,0.048254785266205566,0.039793506092827946,1.0,5.43,2.7,7.0,38.01,18.900000000000002
AULS491353-Cookie+Prot. Choc Chip 113g,AULS.PER201,confectionary,7,0.08066162079796056,0.08071695124755097,0.7142857142857143,3.241428571428571,1.9557142857142857,5.0,22.689999999999998,13.69
AULS500111-Hershey's Cookie&C Crunch 184g,AULS.PER201,confectionary,7,0.12074064134134678,0.11058664470982182,0.10526315789473684,0.8578947368421053,0.47368421052631576,0.7368421052631579,6.005263157894737,3.31578947368421
AULS418020-Whitt Almond Mini Slabs 180g,AULS.PER201,confectionary,7,0.12885716139226167,0.10012242644096708,0.45454545454545453,3.2954545454545454,1.5436363636363637,3.1818181818181817,23.068181818181817,10.805454545454547
AULS486979-RRD Popcorn Maple Btr&Salt 96g,AULS.PER201,confectionary,7,0.01481116797612203,0.015868274651831386,0.05555555555555555,0.2777777777777778,0.17944444444444443,0.38888888888888884,1.9444444444444446,1.256111111111111
AULS491351-Cookie+Prot. Pnut Btr 113g,AULS.PER202,confectionary,7,0.14489747067741165,0.13461197039596587,0.1,0.454,0.254,0.7000000000000001,3.178,1.778
AULS135216-Twirl King Size 58g,AULS.PER202,confectionary,7,0.05760791510412511,0.057766554225040484,0.05555555555555555,0.20055555555555554,0.12111111111111111,0.38888888888888884,1.4038888888888887,0.8477777777777777
AULS438908-PEZ Star Wars 17g,AULS.PER202,confectionary,7,0.14425915582861243,0.1335520336211945,0.047619047619047616,0.21523809523809523,0.12,0.3333333333333333,1.5066666666666666,0.84
AULS487109-CAD Twirl Bites Bag 109g,AULS.PER301,confectionary,7,0.06083122575192189,0.057547710099946435,0.25,1.3225,0.705,1.75,9.2575,4.935
AULS488167-M&M Fruit&Nut Choc Block 155g,AULS.PER301,confectionary,7,0.017318110822839,-0.002678785863400396,0.05555555555555555,0.17666666666666667,-0.016111111111111114,0.38888888888888884,1.2366666666666666,-0.1127777777777778
AULS484480-Be Kind Hny Rstd Nut&SSalt 40g,AULS.PER301,confectionary,7,0.09595758260956701,0.10364130133569806,0.14285714285714285,0.6457142857142857,0.41714285714285704,1.0,4.52,2.919999999999999
AULS316322-Europe Summer Roll 40g,AULS.PER301,confectionary,7,0.06077676628392553,0.06133495907923665,0.16666666666666666,0.48444444444444446,0.2961111111111111,1.1666666666666665,3.391111111111111,2.0727777777777776
AULS484477-Be Kind Pnut Bttr Drk Choc 40g,AULS.PER301,confectionary,7,0.06420771276769552,0.06456797650058194,0.10526315789473684,0.3826315789473684,0.2142105263157894,0.7368421052631579,2.678421052631579,1.4994736842105258
AULS193402-Golden Gaytime 105ml,AULS.PER301,confectionary,7,0.046508385668882074,0.045262243898834265,0.1,0.42699999999999994,0.24499999999999997,0.7000000000000001,2.9889999999999994,1.7149999999999999
AULS436794-Kit Kat MintChoc Whirl MED 45g,AULS.PER301,confectionary,7,0.017154732418849947,0.01588797132775407,0.0,0.0,0.0,0.0,0.0,0.0
AULS447005-Cornetto Vanilla 110ml,AULS.PER301,confectionary,7,0.25732098628274924,0.1939810452807183,1.1428571428571428,2.1561904761904764,0.9561904761904761,8.0,15.093333333333335,6.693333333333333
AULS491345-Allens Frosty Fruits 170g,AULS.PER301,confectionary,7,0.012253380299178534,0.003417761273993609,0.0,0.0,0.0,0.0,0.0,0.0
AULS493907-BSC HP Peanut Caramel Bar 60g,AULS.PER301,confectionary,7,0.0256504094262804,0.019398104528071832,0.0,0.0,0.0,0.0,0.0,0.0
AULS421982-Clif Crunchy Peanut Butter 68g,AULS.PER301,confectionary,7,0.019659867946682005,0.01875150104380277,0.0,0.0,0.0,0.0,0.0,0.0
AULS495761-Mondo Mac&Honey Gift Pk 225g,AULS.PER301,confectionary,7,0.2623857168064097,0.251066895749044,0.09090909090909091,2.19,1.2354545454545454,0.6363636363636364,15.33,8.648181818181818
AULS504591-HL PROBIOTIC Mixed Berry Balls,AULS.PER302,confectionary,7,0.022291879770997607,0.022475059176114472,0.05263157894736842,0.21368421052631578,0.13210526315789473,0.3684210526315789,1.4957894736842106,0.9247368421052631
AULS126943-Fruchocs Milk 150g,AULS.PER302,confectionary,7,0.01740523617587744,0.01705776403605501,0.0,0.0,0.0,0.0,0.0,0.0
AULS500137-OTEP Pea & Pinto Sticks Onion,AULS.PER302,confectionary,7,0.06204390182568299,0.06411212099640623,0.23529411764705882,1.0635294117647058,0.6982352941176471,1.6470588235294117,7.444705882352941,4.8876470588235295
AULS504592-HL COLLAGEN Choc SeaSalt Balls,AULS.PER302,confectionary,7,0.033437819656496406,0.04065209906755366,0.2,0.8119999999999999,0.6569999999999999,1.4000000000000001,5.683999999999999,4.598999999999999
AULS436256-SS Bare Double Choc 40g,AULS.PER302,confectionary,7,0.07104850350657857,0.05247165210041067,0.625,2.32625,1.06375,4.375,16.283749999999998,7.44625
AULS488170-Craisins Greek Milk Choc 85g,AULS.PER302,confectionary,7,0.013644167790869223,0.01262543164873363,0.0,0.0,0.0,0.0,0.0,0.0
AULS490343-SS Love Bites Chc&Sltd Cara,AULS.PER302,confectionary,7,0.009910552459766178,0.009133290979934967,0.0,0.0,0.0,0.0,0.0,0.0
AULS498028-Milkybar Block 180g,AULS.PER302,confectionary,7,0.019903464081247862,0.01804272678879309,0.0,0.0,0.0,0.0,0.0,0.0
AULS470775-Tic Tac Berries 24g,AULS.PER302,confectionary,7,0.04208553163662478,0.04154751975186102,0.21052631578947367,0.6410526315789473,0.3863157894736842,1.4736842105263157,4.487368421052631,2.7042105263157894
AULS495765-Mondo Cherry Bar 45g,AULS.PER302,confectionary,7,0.019711292703911674,0.017818871617716253,0.05,0.1795,0.0995,0.35000000000000003,1.2565,0.6965
AULS332584-Mondo Honey Alm Nougat 165g,AULS.PER302,confectionary,7,0.08219444339207738,0.07584213196083252,0.05,0.7485,0.42350000000000004,0.35000000000000003,5.2395000000000005,2.9645
AULS495763-Mondo Salted Caramel Bar 45g,AULS.PER304,confectionary,7,0.40470221131993794,0.3900897598497665,0.42857142857142855,1.5385714285714287,0.8528571428571426,3.0,10.770000000000001,5.969999999999999
AULS449772-Munch Cashew Raspberry 140g,AULS.ADL101,confectionary,7,0.049017927329569486,0.046678000892545875,0.0,0.0,0.0,0.0,0.0,0.0
AULS491345-Allens Frosty Fruits 170g,AULS.ADL101,confectionary,7,0.054370805283350684,0.05156063696917201,0.09523809523809523,0.43047619047619046,0.25142857142857145,0.6666666666666666,3.013333333333333,1.7600000000000002
AULS421982-Clif Crunchy Peanut Butter 68g,AULS.ADL101,confectionary,7,0.021712235295674336,0.01972584974956959,0.0,0.0,0.0,0.0,0.0,0.0
AULS425904-Werthers Cream Candies S.Free,AULS.ADL101,confectionary,7,0.16239067949673328,0.15917393609801211,1.125,3.0375,1.8337500000000002,7.875,21.2625,12.836250000000001
AULS500135-Nobby's Loaded Nacho Cheese,AULS.ADL101,confectionary,7,0.032658569987676356,0.031932439941134934,0.0,0.0,0.0,0.0,0.0,0.0
AULS473530-RRD Nuts Sw Chilli&Basil 150g,AULS.ADL102,confectionary,7,0.004496807266840543,0.003484786534930788,0.0,0.0,0.0,0.0,0.0,0.0
AULS487109-CAD Twirl Bites Bag 109g,AULS.ADL102,confectionary,7,0.03878908566604752,0.03732917932182405,0.2727272727272727,1.6036363636363637,0.9299999999999998,1.909090909090909,11.225454545454546,6.509999999999999
AULS502391-RRD PC STEAK & CHIMICHURRI 80G,AULS.ADL102,confectionary,7,0.03975661387993985,0.040686251166992975,0.7777777777777778,3.114444444444444,1.9166666666666667,5.444444444444445,21.80111111111111,13.416666666666668
AULS481541-Justice League Candy Collect.,AULS.ADL102,confectionary,7,0.004496807266840543,0.004342299451903286,0.0,0.0,0.0,0.0,0.0,0.0
AULS481543-HW Candy Collection Wheel,AULS.ADL102,confectionary,7,0.011247515486498473,0.009323172352615879,0.1,0.409,0.238,0.7000000000000001,2.863,1.666
AULS483745-PL Sweet Dept Party Mix 130g,AULS.ADL102,confectionary,7,0.11642223019211372,0.1139032583119001,2.6666666666666665,6.877999999999999,4.051333333333333,18.666666666666664,48.145999999999994,28.359333333333332
AULS437858-M&M Candy Tin 200g,AULS.ADL102,confectionary,7,0.06974998851060245,0.053457720143179115,0.23529411764705882,2.1323529411764706,1.0241176470588234,1.6470588235294117,14.926470588235293,7.168823529411764
AULS506953-CAD Caramilk Block 180g,AULS.ADL102,confectionary,7,0.08774821221675887,0.06985993529973818,1.8333333333333333,12.393333333333336,6.050000000000002,12.833333333333332,86.75333333333336,42.35000000000001
AULS100218-Ferrero Rocher T16 200g,AULS.ADL102,confectionary,7,0.035072897753597385,0.02780531245672524,0.08333333333333333,1.3991666666666667,0.705,0.5833333333333333,9.794166666666667,4.935
AULS316315-Picnic King Size 67g,AULS.ADL104,confectionary,7,0.07762922561099611,0.08085867769109084,0.1,0.397,0.26,0.7000000000000001,2.779,1.82
AULS480834-Ironman Protein Triple Cho 65g,AULS.ADL104,confectionary,7,0.03389353259254238,0.026330902735303936,0.0,0.0,0.0,0.0,0.0,0.0
AULS500643-AUWILD BEEF CHILLI 75G,AULS.ADL104,confectionary,7,0.24872638533296487,0.25159488558497106,0.15384615384615385,1.956923076923077,1.2338461538461538,1.076923076923077,13.698461538461538,8.636923076923077
AULS504591-HL PROBIOTIC Mixed Berry Balls,AULS.ADL114,confectionary,7,0.02572140299483291,0.026087923577974306,0.0,0.0,0.0,0.0,0.0,0.0
AULS481877-BD Paleo Banana Bread 45g,AULS.ADL114,confectionary,7,0.12657971227506445,0.10216903935119023,1.0,4.54,2.5100000000000002,7.0,31.78,17.57
AULS241276-Jelichocs Turkish Delight 150g,AULS.ADL114,confectionary,7,0.16066373890368538,0.16297157039945703,0.3,1.902,1.176,2.1,13.314,8.232
AULS502422-Menz Friendz Bananas 140g,AULS.ADL114,confectionary,7,0.07773438786862065,0.1275294112755955,0.16666666666666666,0.6816666666666666,0.6816666666666666,1.1666666666666665,4.7716666666666665,4.7716666666666665
