SKU,Store,category,OOS_days,date_list,OOS_lastDay,avg_loss_sale_quantity,avg_loss_net_sale,avg_loss_mergin,total_loss_sale_quantity,total_loss_net_sale,total_loss_mergin,Category
AULS503722-Winnie The Pooh: Classic Colle,AULS.OOL101,,6,"[datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS501275-Big Sky,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0625,1.931249976158142,0.9950000047683716,0.4375,13.518749833106995,6.965000033378601,03-Books
AULS501281-President is Missing,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS414925-39 Storey Treehouse,AULS.OOL101,,1,"[datetime.date(2019, 11, 24)]",0,0.03703703731298447,0.4374074339866638,0.22703704237937927,0.03703703731298447,0.4374074339866638,0.22703704237937927,03-Books
AULS431123-Harry Potter and the Chamber o,AULS.OOL101,,3,"[datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS469724205M-GC2018-MEN 1C EMBLEMPIQUE POLO,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS4723774414-(AM) BUG EYE P,AULS.OOL104,,5,"[datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0416666679084301,0.7558333277702332,0.5370833277702332,0.2083333395421505,3.7791666388511658,2.6854166388511658,03-Books
AULS504898-Maisys Shop (Pop Out Play Scen,AULS.OOL101,,4,"[datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.043478261679410934,0.5926086902618408,0.31130433082580566,0.17391304671764374,2.3704347610473633,1.2452173233032227,03-Books
AULS505789-Alice Wonderland Classic Colle,AULS.OOL101,,1,"[datetime.date(2019, 11, 28)]",0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS506557-Very Super Bear,AULS.OOL101,,6,"[datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.21739129722118378,2.555652141571045,1.3117390871047974,1.3043477833271027,15.33391284942627,7.870434522628784,03-Books
AULS4999391-QLD SOO19 Original,AULS.TSV101,,3,"[datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29)]",0,0.07692307978868484,1.276153802871704,0.05038461461663246,0.23076923936605453,3.8284614086151123,0.15115384384989738,03-Books
AULS455591000-NRL Cowboys Short Footysuit,AULS.TSV101,,6,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29)]",0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS498017NVYGDM-NRL19 COWBOYS M SLEEVLS HOODY,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS504638-Peppa Pig: Australian Fun Boar,AULS.OOL101,,3,"[datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28)]",0,0.1538461595773697,2.5153846740722656,1.3261538743972778,0.46153847873210907,7.546154022216797,3.9784616231918335,03-Books
AULS501474-Wrong Book 10th Anniv. Ed,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.05000000074505806,0.5509999990463257,0.26500001549720764,0.3500000052154064,3.85699999332428,1.8550001084804535,03-Books
AULS484995M-LADIES T - BOARDS,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.20000000298023224,3.636000156402588,1.7860000133514404,1.4000000208616257,25.452001094818115,12.502000093460083,03-Books
AULS506791M-NRL Cowboys Hawaiian Shirt MEN,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS4743620412-(AM) G.C. INCONS,AULS.OOL104,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS47774514-COWBOYS LADIES REFLEC LOGO TEE,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS483759-Old MacDonald Had a Farm,AULS.OOL101,,2,"[datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.125,1.3262499570846558,0.6333333253860474,0.25,2.6524999141693115,1.2666666507720947,03-Books
AULS434044-M T - RETRO BOARDS,AULS.OOL101,,2,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25)]",0,0.4000000059604645,7.185999870300293,3.4860000610351562,0.800000011920929,14.371999740600586,6.9720001220703125,03-Books
AULS448862-LM4 Daredevil Dingo Little Mat,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.11764705926179886,0.40647056698799133,0.20647060871124268,0.823529414832592,2.8452939689159393,1.4452942609786987,03-Books
AULS505518-Planet Full of Plastic,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.25,3.862499952316284,2.0450000762939453,1.75,27.03749966621399,14.315000534057617,03-Books
AULS486014NVYS-W18 COWBOYS W'47 CLUBCourts LS,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS501251-Miracle Equation,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS504744-Shadow Captain (Revenger 2),AULS.TSV101,,3,"[datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.11538461595773697,2.516538381576538,1.3107692003250122,0.3461538478732109,7.549615144729614,3.9323076009750366,03-Books
AULS504839-Never Touch the Dinosaurs,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0714285746216774,0.9735714197158813,0.608571469783783,0.5000000223517418,6.814999938011169,4.260000288486481,03-Books
AULS506544-Tom Gates #17: Spectacular Sch,AULS.OOL104,,1,"[datetime.date(2019, 11, 24)]",0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS486200-Men Without Women,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS500265-Deathless,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.05263157933950424,1.0042104721069336,0.5121052265167236,0.3684210553765297,7.029473304748535,3.5847365856170654,03-Books
AULS502599-Matriach,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.15789473056793213,3.012631416320801,1.5789474248886108,1.105263113975525,21.088419914245605,11.052631974220276,03-Books
AULS504752-Baby Youre Remarkable,AULS.OOL101,,4,"[datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.03846153989434242,1.1884615421295166,0.6115384697914124,0.1538461595773697,4.753846168518066,2.4461538791656494,03-Books
AULS501195GRTRE0000-Zip Growsuit,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS502470-Short History of Europe,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS4555841-QLD Reds Original,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS46973166514-GC2018-WOMENS HD LOGO TEE,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS385118740L-LADIES BASIC CREW NECK,AULS.OOL104,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS504915-Political Tribes,AULS.OOL101,,3,"[datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.03703703731298447,0.8077777624130249,0.4207407236099243,0.1111111119389534,2.4233332872390747,1.262222170829773,03-Books
AULS452736-Rosie Effect,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS4833132-SUPERCARS T-Shirt Blue,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS474464-Peppa Goes Swimming,AULS.OOL104,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0833333358168602,0.7566666603088379,0.4516666829586029,0.5833333507180214,5.296666622161865,3.1616667807102203,03-Books
AULS500276-Everything Is F*cked,AULS.OOL114,,1,"[datetime.date(2019, 11, 25)]",0,0.1071428582072258,3.018214464187622,1.6339285373687744,0.1071428582072258,3.018214464187622,1.6339285373687744,03-Books
AULS469708420OS-GC2018-ToddlersBorobiBucketHat,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS471574-Courage to be Disliked,AULS.OOL114,,4,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27)]",0,0.05000000074505806,1.1359999179840088,0.6244999766349792,0.20000000298023224,4.543999671936035,2.497999906539917,03-Books
AULS489671SNOWM-W ZIP HOODY HARVEST SNOW MARLE,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS502017PRINT000-MG WREN ONESIE,AULS.OOL101,,6,"[datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS378564-13 Storey Treehouse,AULS.OOL101,,1,"[datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS503588-Talking with Female Serial Kil,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0714285746216774,1.3628571033477783,0.7135714292526245,0.5000000223517418,9.539999723434448,4.995000004768372,03-Books
AULS313411-One Flew Over the Cuckoos,AULS.OOL101,,6,"[datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.043478261679410934,0.5134782791137695,0.20260868966579437,0.2608695700764656,3.080869674682617,1.2156521379947662,03-Books
AULS48138237/38-AUSSIANA BLACK/DIAMANTE/SLIM,AULS.OOL103,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS487361-How to Build a Universe: Infin,AULS.OOL101,,1,"[datetime.date(2019, 11, 28)]",0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS495397NVYWHS-NRL19 COWBOYS M HOME JERSEY,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS448864-LM6 Friendliest Fairy Penguin,AULS.OOL104,,1,"[datetime.date(2019, 11, 24)]",0,0.04545454680919647,0.20636363327503204,0.12909090518951416,0.04545454680919647,0.20636363327503204,0.12909090518951416,03-Books
AULS502642-Lion King: Ultimate Colouring,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS495397NVYWHXL-NRL19 COWBOYS M HOME JERSEY,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS49993900-QLD SOO19 Original,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS503650-New Manhood (Updated Edition),AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.07692307978868484,2.0969231128692627,1.0484615564346313,0.5384615585207939,14.678461790084839,7.339230895042419,03-Books
AULS471561-Worlds Worst Children 2,AULS.OOL104,,3,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26)]",0,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS476151S-Adults Tee Yellow GC Surf Club,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS505644-Scatterbrain,AULS.OOL101,,6,"[datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.30434781312942505,8.573912620544434,4.422608852386475,1.8260868787765503,51.4434757232666,26.535653114318848,03-Books
AULS505699-18th Abduction,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.09090909361839294,1.7345454692840576,0.9081817865371704,0.6363636553287506,12.141818284988403,6.357272505760193,03-Books
AULS448865-LM7 Grumpiest Gecko Little Mat,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.1428571492433548,0.5199999809265137,0.27714285254478455,1.0000000447034836,3.6399998664855957,1.9399999678134918,03-Books
AULS45669644125-Aussie Soles Kids Star PIK/DIA,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS45780502510-M BbyAlp/fineMerWolBlndStrpSok,AULS.OOL104,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS473931420XXL-AM ADULT ABORIGINAL AUSTRALIA,AULS.OOL104,,1,"[datetime.date(2019, 11, 30)]",1,0.0357142873108387,0.6485714316368103,0.4074999988079071,0.0357142873108387,0.6485714316368103,0.4074999988079071,03-Books
AULS498187-Child Called It (updated editi,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS485394-Wheres Wally? Games on the Go!,AULS.OOL104,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.06666667014360428,1.0299999713897705,0.5559999942779541,0.46666669100522995,7.2099997997283936,3.8919999599456787,03-Books
AULS501328-Stop Doing That Sh*T,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS505477-Alphaprints Magical Creatures,AULS.OOL101,,4,"[datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.07999999821186066,0.9448000192642212,0.47279998660087585,0.3199999928474426,3.7792000770568848,1.8911999464035034,03-Books
AULS465867-Truly Madly Guilty,AULS.OOL114,,3,"[datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28)]",0,0.0625,0.965624988079071,0.5068749785423279,0.1875,2.896874964237213,1.5206249356269836,03-Books
AULS4712161-QLD StateOfOrigin Orig Ftysuit,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.1666666716337204,2.765000104904175,0.11833333224058151,1.1666667014360428,19.355000734329224,0.8283333256840706,03-Books
AULS4793222XL-RLWC17 Mens AUS SS Tee GREEN,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS500302-Talking with Serial Killers,AULS.OOL101,,2,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25)]",0,0.4545454680919647,8.672727584838867,4.5409088134765625,0.9090909361839294,17.345455169677734,9.081817626953125,03-Books
AULS46973166518-GC2018-WOMENS HD LOGO TEE,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS502529-Age of Conquests,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
AULS503693-Answering the Call,AULS.OOL101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.07692307978868484,2.1669230461120605,1.1184614896774292,0.5384615585207939,15.168461322784424,7.829230427742004,03-Books
AULS505593-Jingle Bells Something Smells!,AULS.OOL101,,4,"[datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.03846153989434242,0.5242307782173157,0.32769232988357544,0.1538461595773697,2.0969231128692627,1.3107693195343018,03-Books
AULS46969942012-TeamAUS-CWG KIDS HOODED SWEAT,AULS.TSV101,,7,"[datetime.date(2019, 11, 24), datetime.date(2019, 11, 25), datetime.date(2019, 11, 26), datetime.date(2019, 11, 27), datetime.date(2019, 11, 28), datetime.date(2019, 11, 29), datetime.date(2019, 11, 30)]",1,0.0,0.0,0.0,0.0,0.0,0.0,03-Books
